Character_ID,Character_Name,Mention_Text,Mention_Type,Category,Start_Token,End_Token
421,"a lovely girl , with whom he was going to have dim sum the next morning , and a week 's subsidy would probably cover the expense","a lovely girl , with whom he was going to have dim sum the next morning , and a week 's subsidy would probably cover the expense",NOM,PER,172,198
421,"a lovely girl , with whom he was going to have dim sum the next morning , and a week 's subsidy would probably cover the expense",her,PRON,PER,218,218
421,"a lovely girl , with whom he was going to have dim sum the next morning , and a week 's subsidy would probably cover the expense",her,PRON,PER,232,232
447,One of them,One of them,NOM,PER,603,605
447,One of them,her,PRON,PER,614,614
454,the night manager,the night manager,NOM,PER,689,691
184,Meimei,Meimei,PROP,PER,791,791
184,Meimei,She,PRON,PER,799,799
454,the night manager,me,PRON,PER,867,867
454,the night manager,the night manager,NOM,PER,920,922
465,a young girl,a young girl,NOM,PER,980,982
465,a young girl,her,PRON,PER,1007,1007
469,the girl,The girl,NOM,PER,1066,1067
469,the girl,her,PRON,PER,1076,1076
469,the girl,her,PRON,PER,1079,1079
469,the girl,the girl,NOM,PER,1204,1205
469,the girl,her,PRON,PER,1212,1212
469,the girl,she,PRON,PER,1215,1215
469,the girl,She,PRON,PER,1219,1219
469,the girl,her,PRON,PER,1228,1228
469,the girl,her,PRON,PER,1235,1235
469,the girl,she,PRON,PER,1272,1272
469,the girl,she,PRON,PER,1329,1329
469,the girl,she,PRON,PER,1333,1333
469,the girl,her,PRON,PER,1341,1341
469,the girl,I,PRON,PER,1349,1349
469,the girl,her,PRON,PER,1382,1382
469,the girl,the girl,NOM,PER,1638,1639
469,the girl,the girl,NOM,PER,1921,1922
469,the girl,She,PRON,PER,1930,1930
469,the girl,the girl,NOM,PER,2078,2079
508,Character_508,She,PRON,PER,2151,2151
508,Character_508,she,PRON,PER,2161,2161
508,Character_508,She,PRON,PER,2187,2187
508,Character_508,her,PRON,PER,2199,2199
469,the girl,the girl,NOM,PER,2217,2218
469,the girl,her,PRON,PER,2238,2238
469,the girl,the girl,NOM,PER,2331,2332
469,the girl,she,PRON,PER,2347,2347
542,the old woman,the old woman,NOM,PER,2783,2785
542,the old woman,her,PRON,PER,2792,2792
542,the old woman,I,PRON,PER,2797,2797
469,the girl,the girl,NOM,PER,3038,3039
469,the girl,her,PRON,PER,3052,3052
589,Character_589,she,PRON,PER,3902,3902
589,Character_589,her,PRON,PER,3914,3914
589,Character_589,she,PRON,PER,3965,3965
676,"A waitress , also in red - and- white - striped pajamas","A waitress , also in red - and- white - striped pajamas",NOM,PER,6725,6736
676,"A waitress , also in red - and- white - striped pajamas",her,PRON,PER,6742,6742
677,the waitress,The waitress,NOM,PER,6820,6821
677,the waitress,her,PRON,PER,6828,6828
465,a young girl,a young girl,NOM,PER,7112,7114
465,a young girl,her,PRON,PER,7117,7117
465,a young girl,her,PRON,PER,7127,7127
715,two massage girls,two massage girls,NOM,PER,7593,7595
715,two massage girls,they,PRON,PER,7616,7616
715,two massage girls,their,PRON,PER,7625,7625
715,two massage girls,She,PRON,PER,7662,7662
715,two massage girls,her,PRON,PER,7698,7698
715,two massage girls,her,PRON,PER,7705,7705
469,the girl,The girl,NOM,PER,7778,7779
469,the girl,herself,PRON,PER,7787,7787
469,the girl,she,PRON,PER,7793,7793
469,the girl,her,PRON,PER,7798,7798
469,the girl,her,PRON,PER,7808,7808
469,the girl,my,PRON,PER,7821,7821
469,the girl,she,PRON,PER,7826,7826
469,the girl,her,PRON,PER,7833,7833
469,the girl,her,PRON,PER,7839,7839
469,the girl,she,PRON,PER,7848,7848
469,the girl,her,PRON,PER,7857,7857
469,the girl,her,PRON,PER,7866,7866
469,the girl,her,PRON,PER,7874,7874
469,the girl,the girl,NOM,PER,8834,8835
469,the girl,her,PRON,PER,8840,8840
762,A massage girl,A massage girl,NOM,PER,8990,8992
762,A massage girl,her,PRON,PER,9007,9007
762,A massage girl,her,PRON,PER,9015,9015
762,A massage girl,her,PRON,PER,9021,9021
762,A massage girl,her,PRON,PER,9024,9024
762,A massage girl,her,PRON,PER,9028,9028
219,Peiqin,Peiqin,PROP,PER,10560,10560
219,Peiqin,She,PRON,PER,10569,10569
220,Old Geng,Old Geng,PROP,PER,10575,10576
219,Peiqin,Peiqin,PROP,PER,10594,10594
830,Character_830,she,PRON,PER,10605,10605
220,Old Geng,Old Geng,PROP,PER,10632,10633
220,Old Geng,Old Geng,PROP,PER,10654,10655
830,Character_830,her,PRON,PER,10659,10659
830,Character_830,she,PRON,PER,10671,10671
220,Old Geng,Old Geng,PROP,PER,10699,10700
904,his mother,his mother,NOM,PER,12613,12614
904,his mother,his mother,NOM,PER,12642,12643
904,his mother,herself,PRON,PER,12650,12650
904,his mother,her,PRON,PER,12660,12660
904,his mother,her,PRON,PER,12675,12675
542,the old woman,the old woman,NOM,PER,12695,12697
904,his mother,his mother,NOM,PER,13255,13256
964,my mother,my mother,NOM,PER,13529,13530
979,a woman,A woman,NOM,PER,13747,13748
979,a woman,herself,PRON,PER,13753,13753
979,a woman,her,PRON,PER,13760,13760
229,Wang Feng,Wang Feng,PROP,PER,14077,14078
229,Wang Feng,She,PRON,PER,14080,14080
997,his friend,his friend,NOM,PER,14258,14259
997,his friend,her,PRON,PER,14293,14293
232,Catherine,Catherine Rohn,PROP,PER,14317,14318
5499,the author,the author,NOM,PER,14772,14773
964,my mother,My mother,NOM,PER,15253,15254
964,my mother,her,PRON,PER,15257,15257
964,my mother,her,PRON,PER,15274,15274
1083,your mother,your mother,NOM,PER,16429,16430
1083,your mother,your mother,NOM,PER,16527,16528
1083,your mother,her,PRON,PER,16545,16545
1083,your mother,her,PRON,PER,16547,16547
904,his mother,his mother,NOM,PER,16810,16811
904,his mother,his mother,NOM,PER,16835,16836
904,his mother,his mother,NOM,PER,16885,16886
904,his mother,She,PRON,PER,16907,16907
904,his mother,her,PRON,PER,16911,16911
904,his mother,her,PRON,PER,16918,16918
904,his mother,She,PRON,PER,16937,16937
904,his mother,she,PRON,PER,16953,16953
904,his mother,her,PRON,PER,16969,16969
904,his mother,she,PRON,PER,16982,16982
904,his mother,her,PRON,PER,16990,16990
904,his mother,his mother,NOM,PER,17037,17038
904,his mother,her,PRON,PER,17062,17062
904,his mother,his mother,NOM,PER,17076,17077
5499,the author,the author,NOM,PER,17512,17513
1178,an old woman,an old woman,NOM,PER,18298,18300
1178,an old woman,her,PRON,PER,18303,18303
1178,an old woman,her,PRON,PER,18332,18332
1178,an old woman,her,PRON,PER,18339,18339
240,Darling,Darling,PROP,PER,18732,18732
240,Darling,her,PRON,PER,18750,18750
241,Jun Tin,Jun Tin,PROP,PER,18760,18761
241,Jun Tin,her,PRON,PER,18770,18770
242,Rain Cloud,Rain Cloud,PROP,PER,18836,18837
5523,a Chinese woman,a Chinese woman,NOM,PER,18856,18858
5523,a Chinese woman,her,PRON,PER,18860,18860
5499,the author,the author,NOM,PER,18877,18878
242,Rain Cloud,Rain,PROP,PER,18880,18880
5499,the author,she,PRON,PER,18908,18908
5499,the author,She,PRON,PER,18920,18920
5499,the author,her,PRON,PER,18939,18939
1226,The little secretary,The little secretary,NOM,PER,20036,20038
1226,The little secretary,She,PRON,PER,20045,20045
1237,a girl,a girl,NOM,PER,20385,20386
1237,a girl,her,PRON,PER,20397,20397
1237,a girl,She,PRON,PER,20411,20411
469,the girl,the girl,NOM,PER,20475,20476
243,An Jiayi,An Jiayi,PROP,PER,20951,20952
904,his mother,his mother,NOM,PER,21088,21089
904,his mother,herself,PRON,PER,21098,21098
904,his mother,she,PRON,PER,21112,21112
904,his mother,she,PRON,PER,21127,21127
904,his mother,his mother,NOM,PER,21195,21196
904,his mother,his mother,NOM,PER,21252,21253
243,An Jiayi,An Jiayi,PROP,PER,21402,21403
244,An,So An,PROP,PER,21405,21406
244,An,An,PROP,PER,21620,21620
244,An,her,PRON,PER,21622,21622
244,An,An,PROP,PER,21634,21634
244,An,An,PROP,PER,21674,21674
244,An,An,PROP,PER,21734,21734
244,An,An,PROP,PER,21841,21841
244,An,her,PRON,PER,21850,21850
244,An,An,PROP,PER,21875,21875
244,An,her,PRON,PER,21896,21896
244,An,her,PRON,PER,21941,21941
244,An,An,PROP,PER,21945,21945
244,An,her,PRON,PER,21955,21955
244,An,her,PRON,PER,21965,21965
244,An,An,PROP,PER,21994,21994
244,An,An,PROP,PER,22008,22008
244,An,she,PRON,PER,22024,22024
244,An,her,PRON,PER,22056,22056
244,An,She,PRON,PER,22061,22061
244,An,her,PRON,PER,22079,22079
244,An,her,PRON,PER,22098,22098
244,An,her,PRON,PER,22106,22106
244,An,her,PRON,PER,22115,22115
244,An,her,PRON,PER,22124,22124
1335,an anchorwoman,an anchorwoman,NOM,PER,22127,22128
244,An,she,PRON,PER,22133,22133
244,An,her,PRON,PER,22142,22142
244,An,she,PRON,PER,22196,22196
244,An,her,PRON,PER,22199,22199
244,An,her,PRON,PER,22215,22215
244,An,her,PRON,PER,22252,22252
244,An,her,PRON,PER,22312,22312
247,White Cloud,White Cloud,PROP,PER,22683,22684
1358,A nice girl,A nice girl,NOM,PER,22690,22692
1358,A nice girl,She,PRON,PER,22696,22696
1381,The young girl,The young girl,NOM,PER,23052,23054
1381,The young girl,her,PRON,PER,23065,23065
1381,The young girl,she,PRON,PER,23073,23073
1381,The young girl,her,PRON,PER,23082,23082
1381,The young girl,her,PRON,PER,23086,23086
1381,The young girl,her,PRON,PER,23098,23098
1381,The young girl,her,PRON,PER,23103,23103
1381,The young girl,her,PRON,PER,23110,23110
243,An Jiayi,An Jiayi,PROP,PER,23480,23481
243,An Jiayi,her,PRON,PER,23496,23496
243,An Jiayi,she,PRON,PER,23507,23507
243,An Jiayi,she,PRON,PER,23516,23516
244,An,An,PROP,PER,23585,23585
244,An,her,PRON,PER,23598,23598
244,An,she,PRON,PER,23634,23634
244,An,She,PRON,PER,23658,23658
244,An,she,PRON,PER,23666,23666
244,An,She,PRON,PER,23686,23686
244,An,she,PRON,PER,23694,23694
244,An,her,PRON,PER,23732,23732
244,An,She,PRON,PER,23736,23736
244,An,she,PRON,PER,23763,23763
244,An,She,PRON,PER,23798,23798
244,An,her,PRON,PER,23808,23808
244,An,her,PRON,PER,23866,23866
244,An,she,PRON,PER,23950,23950
244,An,hers,PRON,PER,23958,23958
244,An,her,PRON,PER,24048,24048
244,An,she,PRON,PER,24061,24061
244,An,she,PRON,PER,24070,24070
244,An,her,PRON,PER,24101,24101
244,An,She,PRON,PER,24110,24110
244,An,her,PRON,PER,24202,24202
244,An,She,PRON,PER,24208,24208
244,An,her,PRON,PER,24213,24213
244,An,her,PRON,PER,24220,24220
244,An,her,PRON,PER,24228,24228
244,An,her,PRON,PER,24254,24254
244,An,her,PRON,PER,24290,24290
244,An,her,PRON,PER,24302,24302
244,An,she,PRON,PER,24311,24311
1455,Character_1455,I,PRON,PER,24473,24473
1455,Character_1455,her,PRON,PER,24507,24507
1455,Character_1455,her,PRON,PER,24526,24526
1455,Character_1455,her,PRON,PER,24560,24560
904,his mother,his mother,NOM,PER,24951,24952
1466,Character_1466,her,PRON,PER,24958,24958
1466,Character_1466,her,PRON,PER,24976,24976
1466,Character_1466,her,PRON,PER,24983,24983
1466,Character_1466,she,PRON,PER,24990,24990
1466,Character_1466,she,PRON,PER,25009,25009
1466,Character_1466,her,PRON,PER,25030,25030
1466,Character_1466,she,PRON,PER,25047,25047
904,his mother,his mother,NOM,PER,25117,25118
251,Aunt Qiang,Aunt Qiang,PROP,PER,25322,25323
251,Aunt Qiang,She,PRON,PER,25348,25348
251,Aunt Qiang,She,PRON,PER,25374,25374
904,his mother,His mother,NOM,PER,25636,25637
904,his mother,She,PRON,PER,25669,25669
904,his mother,her,PRON,PER,25684,25684
904,his mother,she,PRON,PER,25691,25691
904,his mother,her,PRON,PER,25702,25702
904,his mother,I,PRON,PER,25714,25714
904,his mother,she,PRON,PER,25721,25721
904,his mother,her,PRON,PER,25732,25732
904,his mother,She,PRON,PER,25735,25735
904,his mother,she,PRON,PER,25755,25755
904,his mother,I,PRON,PER,25759,25759
904,his mother,her,PRON,PER,25814,25814
904,his mother,his mother,NOM,PER,25880,25881
904,his mother,she,PRON,PER,25888,25888
904,his mother,she,PRON,PER,25899,25899
1528,Character_1528,she,PRON,PER,26032,26032
1528,Character_1528,her,PRON,PER,26083,26083
1528,Character_1528,she,PRON,PER,26111,26111
254,Mother,Mother,PROP,PER,26157,26157
254,Mother,She,PRON,PER,26234,26234
254,Mother,she,PRON,PER,26370,26370
254,Mother,Mother,PROP,PER,26401,26401
254,Mother,she,PRON,PER,26508,26508
254,Mother,her,PRON,PER,26518,26518
254,Mother,She,PRON,PER,26524,26524
254,Mother,she,PRON,PER,26537,26537
254,Mother,she,PRON,PER,26548,26548
254,Mother,her,PRON,PER,26550,26550
254,Mother,her,PRON,PER,26557,26557
254,Mother,She,PRON,PER,26567,26567
904,his mother,his mother,NOM,PER,26801,26802
904,his mother,her,PRON,PER,26814,26814
904,his mother,her,PRON,PER,26818,26818
904,his mother,her,PRON,PER,26824,26824
904,his mother,she,PRON,PER,26837,26837
904,his mother,his mother,NOM,PER,26844,26845
904,his mother,His mother,NOM,PER,26926,26927
904,his mother,her,PRON,PER,26933,26933
904,his mother,she,PRON,PER,26973,26973
904,his mother,she,PRON,PER,26980,26980
244,An,An,PROP,PER,27134,27134
244,An,her,PRON,PER,27154,27154
244,An,herself,PRON,PER,27156,27156
244,An,her,PRON,PER,27162,27162
244,An,her,PRON,PER,27185,27185
244,An,her,PRON,PER,27190,27190
244,An,her,PRON,PER,27192,27192
244,An,her,PRON,PER,27216,27216
244,An,An,PROP,PER,27345,27345
244,An,her,PRON,PER,27364,27364
244,An,her,PRON,PER,27371,27371
244,An,she,PRON,PER,27382,27382
244,An,her,PRON,PER,27413,27413
244,An,An,PROP,PER,27552,27552
244,An,her,PRON,PER,27567,27567
244,An,her,PRON,PER,27576,27576
244,An,she,PRON,PER,27582,27582
244,An,her,PRON,PER,27590,27590
244,An,An,PROP,PER,27647,27647
244,An,An,PROP,PER,27685,27685
244,An,An,PROP,PER,27715,27715
244,An,her,PRON,PER,27723,27723
256,Li Bai,Li Bai,PROP,PER,28048,28049
1612,Character_1612,she,PRON,PER,28100,28100
1612,Character_1612,her,PRON,PER,28126,28126
1612,Character_1612,she,PRON,PER,28152,28152
1612,Character_1612,her,PRON,PER,28164,28164
1612,Character_1612,She,PRON,PER,28203,28203
244,An,Miss An,PROP,PER,28412,28413
247,White Cloud,White Cloud,PROP,PER,28487,28488
247,White Cloud,she,PRON,PER,28569,28569
677,the waitress,the waitress,NOM,PER,28623,28624
244,An,An,PROP,PER,28644,28644
1653,An entering with a familiar smile,An entering with a familiar smile,NOM,PER,28800,28805
1653,An entering with a familiar smile,She,PRON,PER,28822,28822
1653,An entering with a familiar smile,her,PRON,PER,28843,28843
1653,An entering with a familiar smile,her,PRON,PER,28850,28850
1653,An entering with a familiar smile,her,PRON,PER,28856,28856
1653,An entering with a familiar smile,she,PRON,PER,28860,28860
1653,An entering with a familiar smile,She,PRON,PER,28863,28863
1653,An entering with a familiar smile,your,PRON,PER,28880,28880
1653,An entering with a familiar smile,she,PRON,PER,28904,28904
1653,An entering with a familiar smile,her,PRON,PER,28909,28909
244,An,Hers,PRON,PER,28925,28925
244,An,An,PROP,PER,28938,28938
244,An,her,PRON,PER,28948,28948
244,An,she,PRON,PER,28952,28952
1656,The young waitress,The young waitress,NOM,PER,28968,28970
1656,The young waitress,She,PRON,PER,28991,28991
1653,An entering with a familiar smile,her,PRON,PER,29058,29058
677,the waitress,the waitress,NOM,PER,29170,29171
1653,An entering with a familiar smile,her,PRON,PER,29249,29249
1653,An entering with a familiar smile,her,PRON,PER,29283,29283
1653,An entering with a familiar smile,she,PRON,PER,29304,29304
1653,An entering with a familiar smile,Hers,PRON,PER,29309,29309
1653,An entering with a familiar smile,her,PRON,PER,29334,29334
964,my mother,my mother,NOM,PER,29367,29368
1653,An entering with a familiar smile,she,PRON,PER,29389,29389
1653,An entering with a familiar smile,her,PRON,PER,29417,29417
1653,An entering with a familiar smile,She,PRON,PER,29421,29421
1653,An entering with a familiar smile,She,PRON,PER,29437,29437
1653,An entering with a familiar smile,her,PRON,PER,29449,29449
1653,An entering with a familiar smile,her,PRON,PER,29483,29483
1653,An entering with a familiar smile,you,PRON,PER,29520,29520
964,my mother,my mother,NOM,PER,29551,29552
1653,An entering with a familiar smile,she,PRON,PER,29585,29585
1653,An entering with a familiar smile,She,PRON,PER,29663,29663
1335,an anchorwoman,an anchorwoman,NOM,PER,29749,29750
979,a woman,a woman,NOM,PER,29772,29773
979,a woman,a woman,NOM,PER,29890,29891
979,a woman,her,PRON,PER,29895,29895
979,a woman,she,PRON,PER,29914,29914
979,a woman,her,PRON,PER,29927,29927
979,a woman,her,PRON,PER,29946,29946
979,a woman,my,PRON,PER,30033,30033
979,a woman,I,PRON,PER,30038,30038
979,a woman,she,PRON,PER,30045,30045
979,a woman,my,PRON,PER,30053,30053
979,a woman,her,PRON,PER,30083,30083
979,a woman,her,PRON,PER,30088,30088
979,a woman,she,PRON,PER,30091,30091
979,a woman,she,PRON,PER,30109,30109
979,a woman,she,PRON,PER,30118,30118
979,a woman,I,PRON,PER,30126,30126
979,a woman,she,PRON,PER,30184,30184
979,a woman,she,PRON,PER,30255,30255
979,a woman,she,PRON,PER,30277,30277
979,a woman,her,PRON,PER,30285,30285
979,a woman,you,PRON,PER,30300,30300
1704,Aunt,Aunt,PROP,PER,30374,30374
1704,Aunt,you,PRON,PER,30384,30384
1704,Aunt,She,PRON,PER,30486,30486
1704,Aunt,she,PRON,PER,30524,30524
1704,Aunt,her,PRON,PER,30530,30530
244,An,An,PROP,PER,30638,30638
1704,Aunt,She,PRON,PER,30653,30653
1704,Aunt,she,PRON,PER,30686,30686
1704,Aunt,hers,PRON,PER,30703,30703
1704,Aunt,she,PRON,PER,30709,30709
1704,Aunt,She,PRON,PER,30727,30727
1704,Aunt,her,PRON,PER,30745,30745
1704,Aunt,her,PRON,PER,30749,30749
1704,Aunt,her,PRON,PER,30766,30766
1704,Aunt,She,PRON,PER,30768,30768
1704,Aunt,her,PRON,PER,30775,30775
677,the waitress,The waitress,NOM,PER,30873,30874
244,An,An,PROP,PER,30986,30986
244,An,She,PRON,PER,31010,31010
244,An,her,PRON,PER,31016,31016
244,An,she,PRON,PER,31037,31037
244,An,you,PRON,PER,31053,31053
244,An,An,PROP,PER,31056,31056
244,An,your,PRON,PER,31097,31097
244,An,she,PRON,PER,31143,31143
244,An,An,PROP,PER,31170,31170
244,An,her,PRON,PER,31245,31245
244,An,her,PRON,PER,31268,31268
244,An,her,PRON,PER,31277,31277
244,An,she,PRON,PER,31302,31302
244,An,her,PRON,PER,31305,31305
244,An,I,PRON,PER,31312,31312
244,An,I,PRON,PER,31320,31320
244,An,Her,PRON,PER,31335,31335
244,An,her,PRON,PER,31347,31347
244,An,An,PROP,PER,31350,31350
244,An,her,PRON,PER,31356,31356
244,An,she,PRON,PER,31367,31367
244,An,her,PRON,PER,31371,31371
244,An,her,PRON,PER,31379,31379
244,An,She,PRON,PER,31385,31385
244,An,her,PRON,PER,31387,31387
244,An,she,PRON,PER,31425,31425
244,An,her,PRON,PER,31428,31428
244,An,her,PRON,PER,31432,31432
244,An,her,PRON,PER,31448,31448
244,An,she,PRON,PER,31452,31452
244,An,herself,PRON,PER,31457,31457
244,An,She,PRON,PER,31464,31464
244,An,herself,PRON,PER,31470,31470
244,An,I,PRON,PER,31478,31478
244,An,I,PRON,PER,31480,31480
244,An,She,PRON,PER,31573,31573
244,An,her,PRON,PER,31594,31594
244,An,An,PROP,PER,31871,31871
244,An,You,PRON,PER,31899,31899
244,An,you,PRON,PER,31907,31907
677,the waitress,she,PRON,PER,31949,31949
677,the waitress,she,PRON,PER,31971,31971
677,the waitress,the waitress,NOM,PER,31978,31979
677,the waitress,She,PRON,PER,31986,31986
677,the waitress,she,PRON,PER,31998,31998
244,An,An,PROP,PER,32012,32012
244,An,Her,PRON,PER,32017,32017
244,An,She,PRON,PER,32033,32033
244,An,her,PRON,PER,32055,32055
244,An,she,PRON,PER,32070,32070
244,An,me,PRON,PER,32080,32080
244,An,She,PRON,PER,32102,32102
244,An,An,PROP,PER,32137,32137
244,An,you,PRON,PER,32152,32152
244,An,your,PRON,PER,32159,32159
244,An,you,PRON,PER,32167,32167
244,An,you,PRON,PER,32176,32176
244,An,You,PRON,PER,32183,32183
244,An,you,PRON,PER,32202,32202
244,An,Your,PRON,PER,32204,32204
244,An,your,PRON,PER,32207,32207
244,An,her,PRON,PER,32267,32267
244,An,An,PROP,PER,32304,32304
244,An,she,PRON,PER,32313,32313
244,An,An,PROP,PER,32337,32337
244,An,An,PROP,PER,32960,32960
244,An,An,PROP,PER,33018,33018
244,An,She,PRON,PER,33031,33031
244,An,your,PRON,PER,33049,33049
244,An,her,PRON,PER,33078,33078
244,An,she,PRON,PER,33090,33090
244,An,her,PRON,PER,33107,33107
244,An,She,PRON,PER,33110,33110
904,his mother,his mother,NOM,PER,33179,33180
904,his mother,her,PRON,PER,33186,33186
904,his mother,she,PRON,PER,33214,33214
1804,Character_1804,She,PRON,PER,33332,33332
1804,Character_1804,her,PRON,PER,33344,33344
1804,Character_1804,she,PRON,PER,33357,33357
1804,Character_1804,me,PRON,PER,33365,33365
1811,Character_1811,she,PRON,PER,33545,33545
1811,Character_1811,she,PRON,PER,33591,33591
1811,Character_1811,her,PRON,PER,33593,33593
1811,Character_1811,her,PRON,PER,33601,33601
1811,Character_1811,her,PRON,PER,33617,33617
1811,Character_1811,I,PRON,PER,33627,33627
244,An,An,PROP,PER,33630,33630
1811,Character_1811,she,PRON,PER,33643,33643
1811,Character_1811,she,PRON,PER,33677,33677
244,An,An,PROP,PER,33867,33867
244,An,she,PRON,PER,33874,33874
904,his mother,his mother,NOM,PER,33980,33981
244,An,An,PROP,PER,34284,34284
244,An,She,PRON,PER,34333,34333
244,An,her,PRON,PER,34348,34348
244,An,her,PRON,PER,34356,34356
244,An,her,PRON,PER,34361,34361
244,An,her,PRON,PER,34382,34382
244,An,hers,PRON,PER,34411,34411
244,An,her,PRON,PER,34420,34420
244,An,hers-,PRON,PER,34435,34435
244,An,she,PRON,PER,34455,34455
244,An,An,PROP,PER,34488,34488
244,An,she,PRON,PER,34496,34496
244,An,She,PRON,PER,34564,34564
243,An Jiayi,An Jiayi,PROP,PER,34735,34736
243,An Jiayi,her,PRON,PER,34777,34777
243,An Jiayi,She,PRON,PER,34786,34786
243,An Jiayi,she,PRON,PER,34800,34800
243,An Jiayi,She,PRON,PER,34813,34813
243,An Jiayi,her,PRON,PER,34826,34826
244,An,An,PROP,PER,34830,34830
243,An Jiayi,her,PRON,PER,34849,34849
243,An Jiayi,her,PRON,PER,34855,34855
266,Doctor Xia,Doctor Xia,PROP,PER,35122,35123
266,Doctor Xia,she,PRON,PER,35138,35138
266,Doctor Xia,her,PRON,PER,35191,35191
266,Doctor Xia,her,PRON,PER,35210,35210
266,Doctor Xia,her,PRON,PER,35223,35223
266,Doctor Xia,her,PRON,PER,35259,35259
266,Doctor Xia,She,PRON,PER,35285,35285
266,Doctor Xia,her,PRON,PER,35305,35305
266,Doctor Xia,her,PRON,PER,35314,35314
244,An,An,PROP,PER,35320,35320
266,Doctor Xia,her,PRON,PER,35338,35338
266,Doctor Xia,Her,PRON,PER,35344,35344
266,Doctor Xia,her,PRON,PER,35360,35360
266,Doctor Xia,Her,PRON,PER,35362,35362
266,Doctor Xia,her,PRON,PER,35378,35378
266,Doctor Xia,Her,PRON,PER,35384,35384
266,Doctor Xia,her,PRON,PER,35400,35400
266,Doctor Xia,her,PRON,PER,35428,35428
266,Doctor Xia,her,PRON,PER,35450,35450
266,Doctor Xia,her,PRON,PER,35478,35478
266,Doctor Xia,her,PRON,PER,35485,35485
266,Doctor Xia,her,PRON,PER,35507,35507
5626,a murdered woman,a murdered woman,NOM,PER,35558,35560
5626,a murdered woman,her,PRON,PER,35564,35564
5626,a murdered woman,her,PRON,PER,35569,35569
266,Doctor Xia,her,PRON,PER,35604,35604
266,Doctor Xia,her,PRON,PER,35610,35610
266,Doctor Xia,her,PRON,PER,35635,35635
266,Doctor Xia,her,PRON,PER,35648,35648
266,Doctor Xia,her,PRON,PER,35651,35651
244,An,An,PROP,PER,35702,35702
244,An,An,PROP,PER,35714,35714
266,Doctor Xia,her,PRON,PER,35783,35783
244,An,An,PROP,PER,35792,35792
244,An,An,PROP,PER,35906,35906
1906,the young cop,the young cop,NOM,PER,35925,35927
1906,the young cop,her,PRON,PER,35963,35963
1906,the young cop,hers,PRON,PER,36040,36040
256,Li Bai,Li Bai,PROP,PER,36081,36082
1906,the young cop,she,PRON,PER,36105,36105
1906,the young cop,her,PRON,PER,36108,36108
1906,the young cop,herself,PRON,PER,36133,36133
1906,the young cop,she,PRON,PER,36286,36286
1906,the young cop,her,PRON,PER,36289,36289
1906,the young cop,her,PRON,PER,36297,36297
244,An,An,PROP,PER,36310,36310
1906,the young cop,Her,PRON,PER,36319,36319
1906,the young cop,her,PRON,PER,36326,36326
1906,the young cop,she,PRON,PER,36331,36331
1906,the young cop,her,PRON,PER,36338,36338
1906,the young cop,her,PRON,PER,36387,36387
1906,the young cop,her,PRON,PER,36412,36412
244,An,An,PROP,PER,36508,36508
244,An,she,PRON,PER,36514,36514
244,An,her,PRON,PER,36519,36519
244,An,her,PRON,PER,36530,36530
244,An,her,PRON,PER,36551,36551
244,An,she,PRON,PER,36664,36664
244,An,her,PRON,PER,36670,36670
